Time/S,Force/N
674.47,2.394978
674.48,2.397339
674.49,2.40136
674.5,2.405198
674.51,2.407455
674.52,2.408028
674.53,2.407726
674.54,2.407408
674.55,2.407432
674.56,2.407901
674.57,2.408918
674.58,2.410094
674.59,2.410507
674.6,2.409911
674.61,2.409713
674.62,2.411485
674.63,2.414036
674.64,2.414346
674.65,2.411978
674.66,2.409538
674.67,2.409117
674.68,2.410563
674.69,2.412415
674.7,2.413678
674.71,2.414147
674.72,2.413774
674.73,2.413535
674.74,2.414409
674.75,2.414568
674.76,2.411397
674.77,2.40593
674.78,2.401797
674.79,2.400954
674.8,2.401821
674.81,2.400287
674.82,2.394931
674.83,2.389669
674.84,2.388183
674.85,2.389057
674.86,2.388318
674.87,2.383836
674.88,2.377431
674.89,2.372797
674.9,2.37089
674.91,2.369229
674.92,2.366829
674.93,2.365367
674.94,2.364906
674.95,2.363459
674.96,2.360519
674.97,2.35792
674.98,2.356744
674.99,2.355067
675,2.350624
675.01,2.344155
675.02,2.338393
675.03,2.334825
675.04,2.332266
675.05,2.328618
675.06,2.324327
675.07,2.322118
675.08,2.323484
675.09,2.326481
675.1,2.327466
675.11,2.32451
675.12,2.319678
675.13,2.316022
675.14,2.31332
675.15,2.310101
675.16,2.306731
675.17,2.304061
675.18,2.302114
675.19,2.30097
675.2,2.30027
675.21,2.298434
675.22,2.294731
675.23,2.290368
675.24,2.286657
675.25,2.282937
675.26,2.278193
675.27,2.274005
675.28,2.273138
675.29,2.275689
675.3,2.27917
675.31,2.280815
675.32,2.279862
675.33,2.278376
675.34,2.278121
675.35,2.277486
675.36,2.274386
675.37,2.269657
675.38,2.265867
675.39,2.264468
675.4,2.264738
675.41,2.26527
675.42,2.265827
675.43,2.267154
675.44,2.269236
675.45,2.270174
675.46,2.267909
675.47,2.264198
675.48,2.263228
675.49,2.264953
675.5,2.265239
675.51,2.262878
675.52,2.261257
675.53,2.26237
675.54,2.264158
675.55,2.264031
675.56,2.262163
675.57,2.26059
675.58,2.260192
675.59,2.260017
675.6,2.258658
675.61,2.25598
675.62,2.253962
675.63,2.255003
675.64,2.258325
675.65,2.260741
675.66,2.260916
675.67,2.260168
675.68,2.260168
675.69,2.260749
675.7,2.260216
675.71,2.257705
675.72,2.254224
675.73,2.250989
675.74,2.248025
675.75,2.24483
675.76,2.241174
675.77,2.237868
675.78,2.236549
675.79,2.238552
675.8,2.242986
675.81,2.245625
675.82,2.243368
675.83,2.238568
675.84,2.235007
675.85,2.233275
675.86,2.231948
675.87,2.230684
675.88,2.230303
675.89,2.231344
675.9,2.233259
675.91,2.234475
675.92,2.234077
675.93,2.232544
675.94,2.230501
675.95,2.227775
675.96,2.223516
675.97,2.218509
675.98,2.215886
675.99,2.217491
676,2.22075
676.01,2.221012
676.02,2.218382
676.03,2.217682
676.04,2.219661
676.05,2.219788
676.06,2.216442
676.07,2.212898
676.08,2.211102
676.09,2.210657
676.1,2.211452
676.11,2.212207
676.12,2.211142
676.13,2.209767
676.14,2.210967
676.15,2.214138
676.16,2.215894
676.17,2.214766
676.18,2.213446
676.19,2.21494
676.2,2.217706
676.21,2.217992
676.22,2.216363
676.23,2.216689
676.24,2.219486
676.25,2.22164
676.26,2.221433
676.27,2.22017
676.28,2.219899
676.29,2.221632
676.3,2.224406
676.31,2.225208
676.32,2.222816
676.33,2.220042
676.34,2.21924
676.35,2.219486
676.36,2.219041
676.37,2.217682
676.38,2.217197
676.39,2.219041
676.4,2.221505
676.41,2.221942
676.42,2.220305
676.43,2.219145
676.44,2.220925
676.45,2.224581
676.46,2.226106
676.47,2.225065
676.48,2.225916
676.49,2.230565
676.5,2.235579
676.51,2.237193
676.52,2.235381
676.53,2.233783
676.54,2.235142
676.55,2.237217
676.56,2.236025
676.57,2.232361
676.58,2.231121
676.59,2.234523
676.6,2.239307
676.61,2.241635
676.62,2.242319
676.63,2.244473
676.64,2.248001
676.65,2.249726
676.66,2.24731
676.67,2.242517
676.68,2.240451
676.69,2.243336
676.7,2.247334
676.71,2.248526
676.72,2.248017
676.73,2.248645
676.74,2.250099
676.75,2.249749
676.76,2.247087
676.77,2.244266
676.78,2.242565
676.79,2.241627
676.8,2.241699
676.81,2.242923
676.82,2.244067
676.83,2.243733
676.84,2.241921
676.85,2.239704
676.86,2.237463
676.87,2.235111
676.88,2.233601
676.89,2.233227
676.9,2.232369
676.91,2.229548
676.92,2.225471
676.93,2.22245
676.94,2.221704
676.95,2.222141
676.96,2.221743
676.97,2.219526
676.98,2.21591
676.99,2.212342
677,2.210077
677.01,2.208042
677.02,2.204347
677.03,2.20046
677.04,2.199578
677.05,2.201629
677.06,2.20263
677.07,2.199857
677.08,2.19543
677.09,2.193324
677.1,2.193459
677.11,2.191742
677.12,2.185941
677.13,2.179003
677.14,2.174918
677.15,2.173455
677.16,2.171461
677.17,2.168274
677.18,2.166144
677.19,2.165627
677.2,2.164435
677.21,2.160597
677.22,2.155073
677.23,2.150504
677.24,2.146848
677.25,2.141555
677.26,2.134212
677.27,2.128204
677.28,2.126058
677.29,2.12516
677.3,2.121909
677.31,2.117379
677.32,2.113922
677.33,2.110783
677.34,2.106118
677.35,2.099093
677.36,2.087426
677.37,2.067606
677.38,2.039631
677.39,2.007039
677.4,1.970983
677.41,1.929013
677.42,1.880042
677.43,1.826111
677.44,1.77029
677.45,1.71601
677.46,1.666609
677.47,1.624028
677.48,1.588551
677.49,1.55948
677.5,1.535781
677.51,1.516406
677.52,1.500503
677.53,1.487088
677.54,1.47481
677.55,1.461514
677.56,1.442877
677.57,1.409141
677.58,1.343242
677.59,1.226894
677.6,1.054454
677.61,0.8401473
677.62,0.6077528
677.63,0.3753503
677.64,0.1532952
677.65,-0.05123615
677.66,-0.237298
677.67,-0.4118522
677.68,-0.5836964
677.69,-0.7580757
677.7,-0.9354115
677.71,-1.111364
677.72,-1.277383
677.73,-1.426776
677.74,-1.561467
677.75,-1.687018
677.76,-1.803271
677.77,-1.904949
677.78,-1.988459
677.79,-2.055931
677.8,-2.112786
677.81,-2.162838
677.82,-2.20565
677.83,-2.238011
677.84,-2.259008
677.85,-2.27406
677.86,-2.290424
677.87,-2.308838
677.88,-2.324867
677.89,-2.337337
677.9,-2.349567
677.91,-2.363276
677.92,-2.376246
677.93,-2.38684
677.94,-2.396591
677.95,-2.407002
677.96,-2.417477
677.97,-2.427189
677.98,-2.436662
677.99,-2.446214
678,-2.454798
678.01,-2.461855
678.02,-2.468944
678.03,-2.477384
678.04,-2.485101
678.05,-2.489455
678.06,-2.492682
678.07,-2.498674
678.08,-2.505811
678.09,-2.509832
678.1,-2.51224
678.11,-2.517168
678.12,-2.523502
678.13,-2.528207
678.14,-2.531044
678.15,-2.532625
678.16,-2.534787
678.17,-2.539643
678.18,-2.545412
678.19,-2.548249
678.2,-2.547924
678.21,-2.547097
678.22,-2.547359
678.23,-2.548226
678.24,-2.547812
678.25,-2.546207
678.26,-2.546747
678.27,-2.550268
678.28,-2.553662
678.29,-2.555458
678.3,-2.555919
678.31,-2.554941
678.32,-2.554075
678.33,-2.554917
678.34,-2.555474
678.35,-2.553415
678.36,-2.550785
678.37,-2.551087
678.38,-2.553391
678.39,-2.553948
678.4,-2.552621
678.41,-2.552025
678.42,-2.551579
678.43,-2.548758
678.44,-2.544355
678.45,-2.541447
678.46,-2.540684
678.47,-2.540223
678.48,-2.538466
678.49,-2.535899
678.5,-2.53466
678.51,-2.535486
678.52,-2.536559
678.53,-2.535407
678.54,-2.531465
678.55,-2.527142
678.56,-2.525306
678.57,-2.525369
678.58,-2.524066
678.59,-2.520553
678.6,-2.51743
678.61,-2.516651
678.62,-2.51677
678.63,-2.514505
678.64,-2.508593
678.65,-2.502195
678.66,-2.498786
678.67,-2.497339
678.68,-2.495567
678.69,-2.493842
678.7,-2.493088
678.71,-2.493771
678.72,-2.495766
678.73,-2.496902
678.74,-2.495885
678.75,-2.496322
678.76,-2.501202
678.77,-2.506415
678.78,-2.506121
678.79,-2.501313
678.8,-2.498658
678.81,-2.50175
678.82,-2.506502
678.83,-2.506797
678.84,-2.502068
678.85,-2.497482
678.86,-2.497085
678.87,-2.498857
678.88,-2.49846
678.89,-2.495106
678.9,-2.491204
678.91,-2.488406
678.92,-2.486809
678.93,-2.486014
678.94,-2.484926
678.95,-2.482907
678.96,-2.481874
678.97,-2.483932
678.98,-2.487461
678.99,-2.489034
679,-2.488478
679.01,-2.488549
679.02,-2.489344
679.03,-2.487588
679.04,-2.48282
679.05,-2.480094
679.06,-2.482645
679.07,-2.487342
679.08,-2.490886
679.09,-2.493469
679.1,-2.495543
679.11,-2.497451
679.12,-2.500256
679.13,-2.502529
679.14,-2.502378
679.15,-2.502115
679.16,-2.503967
679.17,-2.505906
679.18,-2.506685
679.19,-2.508346
679.2,-2.511962
679.21,-2.515348
679.22,-2.515976
679.23,-2.514394
679.24,-2.513043
679.25,-2.513504
679.26,-2.515411
679.27,-2.517096
679.28,-2.51743
679.29,-2.51801
679.3,-2.520823
679.31,-2.523978
679.32,-2.524257
679.33,-2.522286
679.34,-2.520831
679.35,-2.521245
679.36,-2.52409
679.37,-2.528302
679.38,-2.530384
679.39,-2.528588
679.4,-2.526077
679.41,-2.526871
679.42,-2.530384
679.43,-2.532196
679.44,-2.530408
679.45,-2.528779
679.46,-2.530694
679.47,-2.534699
679.48,-2.538316
679.49,-2.541447
679.5,-2.544864
679.51,-2.547781
679.52,-2.548766
679.53,-2.548226
679.54,-2.547296
679.55,-2.547121
679.56,-2.549624
679.57,-2.554886
679.58,-2.559288
679.59,-2.559543
679.6,-2.556626
679.61,-2.554281
679.62,-2.554329
679.63,-2.555251
679.64,-2.554743
679.65,-2.552931
679.66,-2.5527
679.67,-2.555561
679.68,-2.560155
679.69,-2.565058
679.7,-2.570327
679.71,-2.575318
679.72,-2.577456
679.73,-2.575652
679.74,-2.57268
679.75,-2.571615
679.76,-2.572624
679.77,-2.574348
679.78,-2.576296
679.79,-2.578696
679.8,-2.581596
679.81,-2.584839
679.82,-2.587159
679.83,-2.586786
679.84,-2.584672
679.85,-2.584386
679.86,-2.588518
679.87,-2.5961
679.88,-2.603229
679.89,-2.607012
679.9,-2.60938
679.91,-2.613656
679.92,-2.618559
679.93,-2.620459
679.94,-2.61929
679.95,-2.617844
679.96,-2.618201
679.97,-2.620856
679.98,-2.624186
679.99,-2.626451
680,-2.628462
680.01,-2.631418
680.02,-2.634215
680.03,-2.635853
680.04,-2.637291
680.05,-2.639659
680.06,-2.642949
680.07,-2.645866
680.08,-2.646915
680.09,-2.646359
680.1,-2.646343
680.11,-2.649013
680.12,-2.653448
680.13,-2.656619
680.14,-2.657596
680.15,-2.65816
680.16,-2.659901
680.17,-2.662651
680.18,-2.665361
680.19,-2.667602
680.2,-2.669859
680.21,-2.672593
680.22,-2.675605
680.23,-2.677925
680.24,-2.678704
680.25,-2.67853
680.26,-2.678712
680.27,-2.679594
680.28,-2.681239
680.29,-2.684156
680.3,-2.6884
680.31,-2.692938
680.32,-2.696085
680.33,-2.697062
680.34,-2.696443
680.35,-2.695068
680.36,-2.693566
680.37,-2.692119
680.38,-2.690275
680.39,-2.687955
680.4,-2.685674
680.41,-2.683234
680.42,-2.679499
680.43,-2.673801
680.44,-2.667467
680.45,-2.663429
680.46,-2.662738
680.47,-2.662484
680.48,-2.660124
680.49,-2.656841
680.5,-2.655141
680.51,-2.655498
680.52,-2.656444
680.53,-2.656333
680.54,-2.65487
680.55,-2.653082
680.56,-2.651684
680.57,-2.650483
680.58,-2.649037
680.59,-2.647376
680.6,-2.646669
680.61,-2.647956
680.62,-2.649021
680.63,-2.646255
680.64,-2.639778
680.65,-2.633476
680.66,-2.630703
680.67,-2.631076
680.68,-2.631219
680.69,-2.629193
680.7,-2.626451
680.71,-2.624448
680.72,-2.622541
680.73,-2.619847
680.74,-2.616517
680.75,-2.613298
680.76,-2.611065
680.77,-2.609738
680.78,-2.607433
680.79,-2.602808
680.8,-2.59765
680.81,-2.594105
680.82,-2.591531
680.83,-2.589266
680.84,-2.588344
680.85,-2.588932
680.86,-2.590068
680.87,-2.590871
680.88,-2.589472
680.89,-2.584807
680.9,-2.579935
680.91,-2.578497
680.92,-2.579315
680.93,-2.578584
680.94,-2.575572
680.95,-2.573435
680.96,-2.574189
680.97,-2.576121
680.98,-2.576788
680.99,-2.575771
681,-2.574484
681.01,-2.574762
681.02,-2.575994
681.03,-2.575238
681.04,-2.572322
681.05,-2.570772
681.06,-2.572552
681.07,-2.575342
681.08,-2.57659
681.09,-2.577512
681.1,-2.580929
681.11,-2.586492
681.12,-2.59006
681.13,-2.588828
681.14,-2.586182
681.15,-2.588487
681.16,-2.59676
681.17,-2.605279
681.18,-2.608712
681.19,-2.607624
681.2,-2.607099
681.21,-2.610683
681.22,-2.616072
681.23,-2.618488
681.24,-2.617184
681.25,-2.61569
681.26,-2.616167
681.27,-2.617152
681.28,-2.617121
681.29,-2.617828
681.3,-2.62235
681.31,-2.629932
681.32,-2.635868
681.33,-2.637315
681.34,-2.636401
681.35,-2.636695
681.36,-2.638539
681.37,-2.639556
681.38,-2.63865
681.39,-2.637021
681.4,-2.636067
681.41,-2.635471
681.42,-2.633937
681.43,-2.631609
681.44,-2.629503
681.45,-2.628239
681.46,-2.628485
681.47,-2.629844
681.48,-2.630734
681.49,-2.631156
681.5,-2.632523
681.51,-2.634629
681.52,-2.6359
681.53,-2.636011
681.54,-2.63598
681.55,-2.636321
681.56,-2.637076
681.57,-2.637951
681.58,-2.637752
681.59,-2.636051
681.6,-2.634342
681.61,-2.633961
681.62,-2.634215
681.63,-2.633723
681.64,-2.63319
681.65,-2.634382
681.66,-2.63594
681.67,-2.635455
681.68,-2.634414
681.69,-2.635272
681.7,-2.637092
681.71,-2.638086
681.72,-2.63776
681.73,-2.635582
681.74,-2.632308
681.75,-2.631307
681.76,-2.634017
681.77,-2.637108
681.78,-2.637219
681.79,-2.635646
681.8,-2.636163
681.81,-2.639325
681.82,-2.641614
681.83,-2.640812
681.84,-2.639349
681.85,-2.640335
681.86,-2.642719
681.87,-2.642639
681.88,-2.639151
681.89,-2.635384
681.9,-2.633969
681.91,-2.634406
681.92,-2.634295
681.93,-2.631656
681.94,-2.626586
681.95,-2.62146
681.96,-2.618869
681.97,-2.618384
681.98,-2.616628
681.99,-2.612035
682,-2.60694
682.01,-2.604413
682.02,-2.604492
682.03,-2.603761
682.04,-2.599883
682.05,-2.595448
682.06,-2.59463
682.07,-2.596601
682.08,-2.595814
682.09,-2.589583
682.1,-2.581994
682.11,-2.578076
682.12,-2.577035
682.13,-2.575119
682.14,-2.571281
682.15,-2.567029
682.16,-2.56424
682.17,-2.563596
682.18,-2.563103
682.19,-2.559694
682.2,-2.553193
682.21,-2.547097
682.22,-2.544634
682.23,-2.54523
682.24,-2.545611
682.25,-2.543775
682.26,-2.540406
682.27,-2.53679
682.28,-2.533213
682.29,-2.529423
682.3,-2.525703
682.31,-2.522683
682.32,-2.52045
682.33,-2.51867
682.34,-2.516906
682.35,-2.514489
682.36,-2.511358
682.37,-2.50814
682.38,-2.504659
682.39,-2.500232
682.4,-2.495988
682.41,-2.493684
682.42,-2.492293
682.43,-2.489273
682.44,-2.484648
682.45,-2.480777
682.46,-2.478139
682.47,-2.474435
682.48,-2.468427
682.49,-2.461696
682.5,-2.456085
682.51,-2.452087
682.52,-2.449163
682.53,-2.445261
682.54,-2.437417
682.55,-2.424089
682.56,-2.404539
682.57,-2.377311
682.58,-2.341525
682.59,-2.296488
682.6,-2.241309
682.61,-2.177612
682.62,-2.109869
682.63,-2.042802
682.64,-1.980241
682.65,-1.924817
682.66,-1.877459
682.67,-1.837722
682.68,-1.804392
682.69,-1.775996
682.7,-1.751161
682.71,-1.728241
682.72,-1.704375
682.73,-1.672896
682.74,-1.619395
682.75,-1.522239
682.76,-1.365423
682.77,-1.153755
682.78,-0.9089788
682.79,-0.6514072
682.8,-0.3924926
682.81,-0.1421372
682.82,0.0853618
682.83,0.2776226
682.84,0.4395803
682.85,0.5928119
682.86,0.7515748
682.87,0.911808
682.88,1.066804
682.89,1.216118
682.9,1.358565
682.91,1.489154
682.92,1.604319
682.93,1.706211
682.94,1.799067
682.95,1.882164
682.96,1.950963
682.97,2.004933
682.98,2.048699
682.99,2.085479
683,2.11521
683.01,2.138162
683.02,2.155979
683.03,2.170237
683.04,2.182214
683.05,2.192632
683.06,2.201764
683.07,2.210808
683.08,2.220662
683.09,2.23062
683.1,2.240284
683.11,2.249368
683.12,2.257109
683.13,2.26411
683.14,2.271159
683.15,2.276754
683.16,2.279965
683.17,2.28347
683.18,2.290281
683.19,2.299261
683.2,2.306016
683.21,2.308281
683.22,2.308965
683.23,2.312072
683.24,2.318056
683.25,2.324748
683.26,2.329826
683.27,2.332211
683.28,2.333267
683.29,2.335485
683.3,2.339323
683.31,2.343066
683.32,2.345689
683.33,2.348161
683.34,2.351642
683.35,2.355369
683.36,2.357769
683.37,2.358834
683.38,2.359653
683.39,2.361298
683.4,2.364485
683.41,2.368482
683.42,2.371693
683.43,2.374268
683.44,2.377852
683.45,2.382596
683.46,2.386951
683.47,2.389542
683.48,2.390385
683.49,2.390544
683.5,2.390265
683.51,2.389097
683.52,2.387587
683.53,2.386785
683.54,2.38657
683.55,2.386284
683.56,2.386435
683.57,2.387722
683.58,2.388899
683.59,2.388207
683.6,2.385743
683.61,2.382493
683.62,2.379457
683.63,2.377741
683.64,2.377605
683.65,2.378074
683.66,2.377828
683.67,2.377009
683.68,2.377431
683.69,2.379386
683.7,2.380157
683.71,2.377788
683.72,2.374371
683.73,2.372638
683.74,2.372607
683.75,2.372972
683.76,2.37302
683.77,2.373441
683.78,2.375015
683.79,2.377033
683.8,2.378392
683.81,2.379076
683.82,2.379513
683.83,2.379497
683.84,2.378504
683.85,2.376477
683.86,2.374418
683.87,2.373592
683.88,2.373822
683.89,2.37364
683.9,2.372861
683.91,2.373242
683.92,2.375261
683.93,2.376882
683.94,2.376787
683.95,2.376509
683.96,2.377971
683.97,2.37987
683.98,2.380029
683.99,2.379799
684,2.381198
684.01,2.382493
684.02,2.381889
684.03,2.381961
684.04,2.385267
684.05,2.388247
684.06,2.385839
684.07,2.3796
684.08,2.374713
684.09,2.372225
684.1,2.369777
684.11,2.3669
684.12,2.365001
684.13,2.364326
684.14,2.363912
684.15,2.363404
684.16,2.362251
684.17,2.359764
684.18,2.357618
684.19,2.357944
684.2,2.358238
684.21,2.354089
684.22,2.346905
684.23,2.342717
684.24,2.343313
684.25,2.344775
684.26,2.344195
684.27,2.342916
684.28,2.343202
684.29,2.343933
684.3,2.342089
684.31,2.337949
684.32,2.334468
684.33,2.332981
684.34,2.332942
684.35,2.333713
684.36,2.334952
684.37,2.33686
684.38,2.339363
684.39,2.340921
684.4,2.340667
684.41,2.340293
684.42,2.341342
684.43,2.342868
684.44,2.343528
684.45,2.343583
684.46,2.344092
684.47,2.34642
684.48,2.351642
684.49,2.358699
684.5,2.364373
684.51,2.365732
684.52,2.363507
684.53,2.361671
684.54,2.362935
684.55,2.36582
684.56,2.366567
684.57,2.363976
684.58,2.361027
684.59,2.360423
684.6,2.36067
684.61,2.358985
684.62,2.356013
684.63,2.354701
684.64,2.356235
684.65,2.35978
684.66,2.363221
684.67,2.364485
684.68,2.364596
684.69,2.367036
684.7,2.372773
684.71,2.378988
684.72,2.383447
684.73,2.386856
684.74,2.390409
684.75,2.393397
684.76,2.395264
684.77,2.397283
684.78,2.400374
684.79,2.403148
684.8,2.403657
684.81,2.402337
684.82,2.401908
684.83,2.404412
684.84,2.408878
684.85,2.412637
684.86,2.41437
684.87,2.414886
684.88,2.415331
684.89,2.415903
684.9,2.416213
684.91,2.41615
684.92,2.416174
684.93,2.416937
684.94,2.41851
684.95,2.420131
684.96,2.420807
684.97,2.420672
684.98,2.420648
684.99,2.42118
685,2.421538
685.01,2.420688
685.02,2.419074
685.03,2.418311
685.04,2.418979
685.05,2.420306
685.06,2.42095
685.07,2.421268
685.08,2.422929
685.09,2.424971
685.1,2.42432
685.11,2.420425
685.12,2.415816
685.13,2.412923
685.14,2.411914
685.15,2.410777
685.16,2.407901
685.17,2.404356
685.18,2.402059
685.19,2.400668
685.2,2.398459
685.21,2.394883
685.22,2.390377
685.23,2.385799
685.24,2.382421
685.25,2.379966
685.26,2.376723
685.27,2.37275
685.28,2.370254
685.29,2.370469
685.3,2.371383
685.31,2.369968
685.32,2.366265
685.33,2.362625
685.34,2.359875
685.35,2.357078
685.36,2.353382
685.37,2.348526
685.38,2.343249
685.39,2.339236
685.4,2.336764
685.41,2.334261
685.42,2.331646
685.43,2.331146
685.44,2.333466
685.45,2.335596
685.46,2.333641
685.47,2.328197
685.48,2.323691
685.49,2.321299
685.5,2.318064
685.51,2.312787
685.52,2.308528
685.53,2.307622
685.54,2.308432
685.55,2.308385
685.56,2.305937
685.57,2.301161
685.58,2.29671
685.59,2.293889
685.6,2.290384
685.61,2.28525
685.62,2.28103
685.63,2.280164
685.64,2.282341
685.65,2.285131
685.66,2.286514
685.67,2.286975
685.68,2.287285
685.69,2.286601
685.7,2.284161
685.71,2.280569
685.72,2.276643
685.73,2.272804
685.74,2.269832
685.75,2.268799
685.76,2.269729
685.77,2.271581
685.78,2.273448
685.79,2.274871
685.8,2.275793
685.81,2.275531
685.82,2.273496
685.83,2.270985
685.84,2.269745
685.85,2.269411
685.86,2.268354
685.87,2.266272
685.88,2.265096
685.89,2.26682
685.9,2.270238
685.91,2.271581
685.92,2.269618
685.93,2.266638
685.94,2.264245
685.95,2.262402
685.96,2.261098
685.97,2.260812
685.98,2.261591
685.99,2.262807
686,2.264023
686.01,2.265294
686.02,2.266757
686.03,2.268235
686.04,2.268545
686.05,2.266176
686.06,2.261965
686.07,2.258666
686.08,2.25687
686.09,2.255273
686.1,2.253413
686.11,2.250552
686.12,2.246197
686.13,2.243344
686.14,2.245219
686.15,2.249503
686.16,2.250679
686.17,2.247246
686.18,2.2427
686.19,2.240372
686.2,2.240165
686.21,2.239704
686.22,2.238043
686.23,2.236684
686.24,2.236954
686.25,2.238512
686.26,2.239855
686.27,2.23972
686.28,2.238305
686.29,2.236462
686.3,2.234022
686.31,2.230151
686.32,2.225335
686.33,2.22199
686.34,2.222006
686.35,2.223937
686.36,2.224779
686.37,2.22431
686.38,2.224612
686.39,2.22578
686.4,2.225407
686.41,2.222172
686.42,2.218064
686.43,2.216029
686.44,2.216228
686.45,2.215799
686.46,2.212858
686.47,2.210188
686.48,2.21192
686.49,2.217491
686.5,2.222149
686.51,2.222212
686.52,2.218692
686.53,2.216427
686.54,2.218159
686.55,2.220988
686.56,2.22137
686.57,2.220265
686.58,2.220345
686.59,2.222172
686.6,2.224247
686.61,2.224898
686.62,2.224167
686.63,2.223365
686.64,2.223913
686.65,2.22644
686.66,2.228777
686.67,2.227799
686.68,2.224406
686.69,2.222061
686.7,2.22133
686.71,2.220416
686.72,2.219645
686.73,2.220853
686.74,2.223325
686.75,2.224422
686.76,2.223229
686.77,2.221457
686.78,2.221258
686.79,2.223627
686.8,2.227537
686.81,2.229746
686.82,2.229285
686.83,2.22977
686.84,2.233847
686.85,2.238878
686.86,2.240062
686.87,2.237177
686.88,2.235317
686.89,2.237614
686.9,2.24088
686.91,2.240856
686.92,2.238043
686.93,2.236819
686.94,2.239728
686.95,2.24398
686.96,2.2458
686.97,2.24638
686.98,2.248486
686.99,2.250838
687,2.251117
687.01,2.2494
687.02,2.247667
687.03,2.248279
687.04,2.250791
687.05,2.251649
687.06,2.250187
687.07,2.25033
687.08,2.253143
687.09,2.254756
687.1,2.253294
687.11,2.250433
687.12,2.24731
687.13,2.24456
687.14,2.244091
687.15,2.246157
687.16,2.248224
687.17,2.248748
687.18,2.247691
687.19,2.245363
687.2,2.243273
687.21,2.242017
687.22,2.239927
687.23,2.237241
687.24,2.236271
687.25,2.236088
687.26,2.233585
687.27,2.229397
687.28,2.226806
687.29,2.226289
687.3,2.225455
687.31,2.223388
687.32,2.221568
687.33,2.220345
687.34,2.218445
687.35,2.215552
687.36,2.211992
687.37,2.208066
687.38,2.204808
687.39,2.203758
687.4,2.20445
687.41,2.204188
687.42,2.202145
687.43,2.200286
687.44,2.199244
